Unnamed: 0;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production
2022-01-01 00:00:00;113.33242237442924;0.0;;150.0;;0.35;;
2022-01-01 01:00:00;115.4388168598726;0.0;;150.0;;0.35;;
2022-01-01 02:00:00;121.61445355482284;0.0;;150.0;;0.35;;
2022-01-01 03:00:00;131.43847464970577;0.0;;150.0;;0.35;;
2022-01-01 04:00:00;144.2413920509741;0.0;;150.0;;0.35;;
2022-01-01 05:00:00;159.1507118882999;0.0;;150.0;;0.35;;
2022-01-01 06:00:00;175.15039352997135;0.0;;150.0;;0.35;;
2022-01-01 07:00:00;191.1500910728548;0.0;;150.0;;0.35;;
2022-01-01 08:00:00;206.0594586138081;0.0;;150.0;;0.35;;
2022-01-01 09:00:00;218.86245552109497;0.0;;150.0;;0.35;;
2022-01-01 10:00:00;228.6865879243467;0.0;;150.0;;0.35;;
2022-01-01 11:00:00;234.8623677299587;0.0;;150.0;;0.35;;
2022-01-01 12:00:00;236.96893712828305;0.0;;150.0;;0.35;;
2022-01-01 13:00:00;234.86274935785;0.0;;150.0;;0.35;;
2022-01-01 14:00:00;228.687351179933;0.0;;150.0;;0.35;;
2022-01-01 15:00:00;218.86360040398364;0.0;;150.0;;0.35;;
2022-01-01 16:00:00;206.0609851234101;0.0;;150.0;;0.35;;
2022-01-01 17:00:00;191.1519992083847;0.0;;150.0;;0.35;;
2022-01-01 18:00:00;175.15268329044764;0.0;;150.0;;0.35;;
2022-01-01 19:00:00;159.15338327254454;0.0;;150.0;;0.35;;
2022-01-01 20:00:00;144.24444505761272;0.0;;150.0;;0.35;;
2022-01-01 21:00:00;131.44190927716784;0.0;;150.0;;0.35;;
2022-01-01 22:00:00;121.61826980134131;0.0;;150.0;;0.35;;
2022-01-01 23:00:00;115.44301472348418;0.0;;150.0;;0.35;;
2022-01-02 00:00:00;113.33700185297424;0.0;;150.0;;0.35;;
2022-01-02 01:00:00;115.44377795099513;0.0;;150.0;;0.35;;
2022-01-02 02:00:00;121.6197962559706;0.0;;150.0;;0.35;;
2022-01-02 03:00:00;131.44419895813013;0.0;;150.0;;0.35;;
2022-01-02 04:00:00;144.24749796373013;0.0;;150.0;;0.35;;
2022-01-02 05:00:00;159.1571994022464;0.0;;150.0;;0.35;;
2022-01-02 06:00:00;175.15726264177076;0.0;;150.0;;0.35;;
2022-01-02 07:00:00;191.15734177897312;0.0;;150.0;;0.35;;
2022-01-02 08:00:00;206.06709091051525;0.0;;150.0;;0.35;;
2022-01-02 09:00:00;218.87046940446444;0.0;;150.0;;0.35;;
2022-01-02 10:00:00;228.69498339025563;0.0;;150.0;;0.35;;
2022-01-02 11:00:00;234.87114477408795;0.0;;150.0;;0.35;;
2022-01-02 12:00:00;236.97809574611725;0.0;;150.0;;0.35;;
2022-01-02 13:00:00;234.87228954467736;0.0;;150.0;;0.35;;
2022-01-02 14:00:00;228.6972729308455;0.0;;150.0;;0.35;;
2022-01-02 15:00:00;218.87390371387687;0.0;;150.0;;0.35;;
2022-01-02 16:00:00;206.0716699869834;0.0;;150.0;;0.35;;
2022-01-02 17:00:00;191.16306562014125;0.0;;150.0;;0.35;;
2022-01-02 18:00:00;175.16413124469423;0.0;;150.0;;0.35;;
2022-01-02 19:00:00;159.16521276339157;0.0;;150.0;;0.35;;
2022-01-02 20:00:00;144.25665607897446;0.0;;150.0;;0.35;;
2022-01-02 21:00:00;131.45450182276207;0.0;;150.0;;0.35;;
2022-01-02 22:00:00;121.6312438646898;0.0;;150.0;;0.35;;
2022-01-02 23:00:00;115.45637029791229;0.0;;150.0;;0.35;;
2022-01-03 00:00:00;113.35073893161102;0.0;;150.0;;0.35;;
2022-01-03 01:00:00;115.4578965267734;0.0;;150.0;;0.35;;
2022-01-03 02:00:00;121.63429632162696;0.0;;150.0;;0.35;;
2022-01-03 03:00:00;131.45908050620486;0.0;;150.0;;0.35;;
2022-01-03 04:00:00;144.26276098656723;0.0;;150.0;;0.35;;
2022-01-03 05:00:00;159.1728438919937;0.0;;150.0;;0.35;;
2022-01-03 06:00:00;175.17328859037977;0.0;;150.0;;0.35;;
2022-01-03 07:00:00;191.1737491781992;0.0;;150.0;;0.35;;
2022-01-03 08:00:00;206.08387975191727;0.0;;150.0;;0.35;;
2022-01-03 09:00:00;218.8876396794055;0.0;;150.0;;0.35;;
2022-01-03 10:00:00;228.7125350899021;0.0;;150.0;;0.35;;
2022-01-03 11:00:00;234.88907788941023;0.0;;150.0;;0.35;;
2022-01-03 12:00:00;236.9964102678895;0.0;;150.0;;0.35;;
2022-01-03 13:00:00;234.89098546347745;0.0;;150.0;;0.35;;
2022-01-03 14:00:00;228.7163502370552;0.0;;150.0;;0.35;;
2022-01-03 15:00:00;218.89336239768164;0.0;;150.0;;0.35;;
2022-01-03 16:00:00;206.0915100383725;0.0;;150.0;;0.35;;
2022-01-03 17:00:00;191.1832870289078;0.0;;150.0;;0.35;;
2022-01-03 18:00:00;175.18473400043513;0.0;;150.0;;0.35;;
2022-01-03 19:00:00;159.18619685550752;0.0;;150.0;;0.35;;
2022-01-03 20:00:00;144.27802149666996;0.0;;150.0;;0.35;;
2022-01-03 21:00:00;131.47624855504552;0.0;;150.0;;0.35;;
2022-01-03 22:00:00;121.65337190037334;0.0;;150.0;;0.35;;
2022-01-03 23:00:00;115.47887962561192;0.0;;150.0;;0.35;;
2022-01-04 00:00:00;113.37362953974662;0.0;;150.0;;0.35;;
2022-01-04 01:00:00;115.48116840356867;0.0;;150.0;;0.35;;
2022-01-04 02:00:00;121.65794945510945;0.0;;150.0;;0.35;;
2022-01-04 03:00:00;131.483114884206;0.0;;150.0;;0.35;;
2022-01-04 04:00:00;144.2871765967223;0.0;;150.0;;0.35;;
2022-01-04 05:00:00;159.1976407217418;0.0;;150.0;;0.35;;
2022-01-04 06:00:00;175.19846662696398;0.0;;150.0;;0.35;;
2022-01-04 07:00:00;191.19930840866635;0.0;;150.0;;0.35;;
2022-01-04 08:00:00;206.1098201631184;0.0;;150.0;;0.35;;
2022-01-04 09:00:00;218.91396125799497;0.0;;150.0;;0.35;;
2022-01-04 10:00:00;228.7392378223387;0.0;;150.0;;0.35;;
2022-01-04 11:00:00;234.9161617619565;0.0;;150.0;;0.35;;
2022-01-04 12:00:00;237.02387526661173;0.0;;150.0;;0.35;;
2022-01-04 13:00:00;234.91883157424616;0.0;;150.0;;0.35;;
2022-01-04 14:00:00;228.74457744554456;0.0;;150.0;;0.35;;
2022-01-04 15:00:00;218.92197068937;0.0;;150.0;;0.35;;
2022-01-04 16:00:00;206.120499398542;0.0;;150.0;;0.35;;
2022-01-04 17:00:00;191.2126574426445;0.0;;150.0;;0.35;;
2022-01-04 18:00:00;175.21448545262916;0.0;;150.0;;0.35;;
2022-01-04 19:00:00;159.216329330853;0.0;;150.0;;0.35;;
2022-01-04 20:00:00;144.3085349796649;0.0;;150.0;;0.35;;
2022-01-04 21:00:00;131.50714302999202;0.0;;150.0;;0.35;;
2022-01-04 22:00:00;121.6846473513774;0.0;;150.0;;0.35;;
2022-01-04 23:00:00;115.51053603658356;0.0;;150.0;;0.35;;
2022-01-05 00:00:00;113.40566689439989;0.0;;150.0;;0.35;;
2022-01-05 01:00:00;115.51358668542169;0.0;;150.0;;0.35;;
2022-01-05 02:00:00;121.6907486474842;0.0;;150.0;;0.35;;
2022-01-05 03:00:00;131.51629497022867;0.0;;150.0;;0.35;;
2022-01-05 04:00:00;144.3207375593231;0.0;;150.0;;0.35;;
2022-01-05 05:00:00;159.23158254365495;0.0;;150.0;;0.35;;
2022-01-05 06:00:00;175.23278929072774;0.0;;150.0;;0.35;;
