Unnamed: 0;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production
2022-01-01 00:00:00;427.4556552511416;2000.0;;115.0;;0.35;;
2022-01-01 01:00:00;435.4003388300196;2000.0;;115.0;;0.35;;
2022-01-01 02:00:00;458.6929745535506;2000.0;;115.0;;0.35;;
2022-01-01 03:00:00;495.7462139208378;2000.0;;115.0;;0.35;;
2022-01-01 04:00:00;544.0349501203049;2000.0;;115.0;;0.35;;
2022-01-01 05:00:00;600.2683998859642;2000.0;;115.0;;0.35;;
2022-01-01 06:00:00;660.61436493871;2000.0;;115.0;;0.35;;
2022-01-01 07:00:00;720.960389966023;2000.0;;115.0;;0.35;;
2022-01-01 08:00:00;777.1940196553521;2000.0;;115.0;;0.35;;
2022-01-01 09:00:00;825.4830557274996;2000.0;;115.0;;0.35;;
2022-01-01 10:00:00;862.5367149163234;2000.0;;115.0;;0.35;;
2022-01-01 11:00:00;885.8298904100316;2000.0;;115.0;;0.35;;
2022-01-01 12:00:00;893.7752337074489;2000.0;;115.0;;0.35;;
2022-01-01 13:00:00;885.8313297951336;2000.0;;115.0;;0.35;;
2022-01-01 14:00:00;862.539593685787;2000.0;;115.0;;0.35;;
2022-01-01 15:00:00;825.4873738798439;2000.0;;115.0;;0.35;;
2022-01-01 16:00:00;777.1997771883554;2000.0;;115.0;;0.35;;
2022-01-01 17:00:00;720.967586876723;2000.0;;115.0;;0.35;;
2022-01-01 18:00:00;660.6230012234046;2000.0;;115.0;;0.35;;
2022-01-01 19:00:00;600.2784755402105;2000.0;;115.0;;0.35;;
2022-01-01 20:00:00;544.0464651389188;2000.0;;115.0;;0.35;;
2022-01-01 21:00:00;495.7591682978959;2000.0;;115.0;;0.35;;
2022-01-01 22:00:00;458.70736828238825;2000.0;;115.0;;0.35;;
2022-01-01 23:00:00;435.4161719032315;2000.0;;115.0;;0.35;;
2022-01-02 00:00:00;427.4729276605824;2000.0;;115.0;;0.35;;
2022-01-02 01:00:00;435.4190505668033;2000.0;;115.0;;0.35;;
2022-01-02 02:00:00;458.7131256080511;2000.0;;115.0;;0.35;;
2022-01-02 03:00:00;495.7678042826879;2000.0;;115.0;;0.35;;
2022-01-02 04:00:00;544.0579797783971;2000.0;;115.0;;0.35;;
2022-01-02 05:00:00;600.2928688284509;2000.0;;115.0;;0.35;;
2022-01-02 06:00:00;660.6402731530029;2000.0;;115.0;;0.35;;
2022-01-02 07:00:00;720.987737438793;2000.0;;115.0;;0.35;;
2022-01-02 08:00:00;777.2228063725305;2000.0;;115.0;;0.35;;
2022-01-02 09:00:00;825.5132816742766;2000.0;;115.0;;0.35;;
2022-01-02 10:00:00;862.5683800771491;2000.0;;115.0;;0.35;;
2022-01-02 11:00:00;885.8629947686153;2000.0;;115.0;;0.35;;
2022-01-02 12:00:00;893.80977724676;2000.0;;115.0;;0.35;;
2022-01-02 13:00:00;885.8673124974007;2000.0;;115.0;;0.35;;
2022-01-02 14:00:00;862.5770155324985;2000.0;;115.0;;0.35;;
2022-01-02 15:00:00;825.5262348517475;2000.0;;115.0;;0.35;;
2022-01-02 16:00:00;777.2400772654589;2000.0;;115.0;;0.35;;
2022-01-02 17:00:00;721.0093260382937;2000.0;;115.0;;0.35;;
2022-01-02 18:00:00;660.6661794479694;2000.0;;115.0;;0.35;;
2022-01-02 19:00:00;600.3230928055556;2000.0;;115.0;;0.35;;
2022-01-02 20:00:00;544.092521422091;2000.0;;115.0;;0.35;;
2022-01-02 21:00:00;495.8066635752005;2000.0;;115.0;;0.35;;
2022-01-02 22:00:00;458.7563025293911;2000.0;;115.0;;0.35;;
2022-01-02 23:00:00;435.4665450947578;2000.0;;115.0;;0.35;;
2022-01-03 00:00:00;427.5247397707173;2000.0;;115.0;;0.35;;
2022-01-03 01:00:00;435.47230156889145;2000.0;;115.0;;0.35;;
2022-01-03 02:00:00;458.7678154746969;2000.0;;115.0;;0.35;;
2022-01-03 03:00:00;495.8239329857557;2000.0;;115.0;;0.35;;
2022-01-03 04:00:00;544.115547289011;2000.0;;115.0;;0.35;;
2022-01-03 05:00:00;600.3518751169947;2000.0;;115.0;;0.35;;
2022-01-03 06:00:00;660.7007181891202;2000.0;;115.0;;0.35;;
2022-01-03 07:00:00;721.0496211913875;2000.0;;115.0;;0.35;;
2022-01-03 08:00:00;777.286128809765;2000.0;;115.0;;0.35;;
2022-01-03 09:00:00;825.5780427635748;2000.0;;115.0;;0.35;;
2022-01-03 10:00:00;862.6345797851935;2000.0;;115.0;;0.35;;
2022-01-03 11:00:00;885.930633061349;2000.0;;115.0;;0.35;;
2022-01-03 12:00:00;893.878854089386;2000.0;;115.0;;0.35;;
2022-01-03 13:00:00;885.9378278543815;2000.0;;115.0;;0.35;;
2022-01-03 14:00:00;862.648969367557;2000.0;;115.0;;0.35;;
2022-01-03 15:00:00;825.5996271278661;2000.0;;115.0;;0.35;;
2022-01-03 16:00:00;777.3149079448804;2000.0;;115.0;;0.35;;
2022-01-03 17:00:00;721.0855950825205;2000.0;;115.0;;0.35;;
2022-01-03 18:00:00;660.7438868177643;2000.0;;115.0;;0.35;;
2022-01-03 19:00:00;600.4022384609412;2000.0;;115.0;;0.35;;
2022-01-03 20:00:00;544.17310532235;2000.0;;115.0;;0.35;;
2022-01-03 21:00:00;495.888685678876;2000.0;;115.0;;0.35;;
2022-01-03 22:00:00;458.83976279428566;2000.0;;115.0;;0.35;;
2022-01-03 23:00:00;435.5514434779348;2000.0;;115.0;;0.35;;
2022-01-04 00:00:00;427.6110762284996;2000.0;;115.0;;0.35;;
2022-01-04 01:00:00;435.5600760568627;2000.0;;115.0;;0.35;;
2022-01-04 02:00:00;458.8570279477005;2000.0;;115.0;;0.35;;
2022-01-04 03:00:00;495.91458339789546;2000.0;;115.0;;0.35;;
2022-01-04 04:00:00;544.2076355936509;2000.0;;115.0;;0.35;;
2022-01-04 05:00:00;600.445401266759;2000.0;;115.0;;0.35;;
2022-01-04 06:00:00;660.7956821358933;2000.0;;115.0;;0.35;;
2022-01-04 07:00:00;721.1460228863143;2000.0;;115.0;;0.35;;
2022-01-04 08:00:00;777.383968203251;2000.0;;115.0;;0.35;;
2022-01-04 09:00:00;825.6773198052853;2000.0;;115.0;;0.35;;
2022-01-04 10:00:00;862.7352944240545;2000.0;;115.0;;0.35;;
2022-01-04 11:00:00;886.032785245547;2000.0;;115.0;;0.35;;
2022-01-04 12:00:00;893.9824437663675;2000.0;;115.0;;0.35;;
2022-01-04 13:00:00;886.0428549708539;2000.0;;115.0;;0.35;;
2022-01-04 14:00:00;862.755433869488;2000.0;;115.0;;0.35;;
2022-01-04 15:00:00;825.7075289604842;2000.0;;115.0;;0.35;;
2022-01-04 16:00:00;777.4242470526743;2000.0;;115.0;;0.35;;
2022-01-04 17:00:00;721.1963714092395;2000.0;;115.0;;0.35;;
2022-01-04 18:00:00;660.8561003064187;2000.0;;115.0;;0.35;;
2022-01-04 19:00:00;600.5158890538016;2000.0;;115.0;;0.35;;
2022-01-04 20:00:00;544.2881929609476;2000.0;;115.0;;0.35;;
2022-01-04 21:00:00;496.00521030400273;2000.0;;115.0;;0.35;;
2022-01-04 22:00:00;458.95772434599456;2000.0;;115.0;;0.35;;
2022-01-04 23:00:00;435.6708418955392;2000.0;;115.0;;0.35;;
2022-01-05 00:00:00;427.7319114505739;2000.0;;115.0;;0.35;;
2022-01-05 01:00:00;435.68234802124186;2000.0;;115.0;;0.35;;
2022-01-05 02:00:00;458.9807365914807;2000.0;;115.0;;0.35;;
2022-01-05 03:00:00;496.0397286574334;2000.0;;115.0;;0.35;;
2022-01-05 04:00:00;544.3342174045645;2000.0;;115.0;;0.35;;
2022-01-05 05:00:00;600.5734195639269;2000.0;;115.0;;0.35;;
2022-01-05 06:00:00;660.9251368534553;2000.0;;115.0;;0.35;;
2022-01-05 07:00:00;721.2769139576712;2000.0;;115.0;;0.35;;
2022-01-05 08:00:00;777.5162955610646;2000.0;;115.0;;0.35;;
2022-01-05 09:00:00;825.8110833814782;2000.0;;115.0;;0.35;;
2022-01-05 10:00:00;862.8704941498111;2000.0;;115.0;;0.35;;
2022-01-05 11:00:00;886.169421051312;2000.0;;115.0;;0.35;;
2022-01-05 12:00:00;894.1205155818476;2000.0;;115.0;;0.35;;
2022-01-05 13:00:00;886.1823627250167;2000.0;;115.0;;0.35;;
2022-01-05 14:00:00;862.8963774905621;2000.0;;115.0;;0.35;;
2022-01-05 15:00:00;825.8499083759601;2000.0;;115.0;;0.35;;
2022-01-05 16:00:00;777.5680621893032;2000.0;;115.0;;0.35;;
2022-01-05 17:00:00;721.3416221930347;2000.0;;115.0;;0.35;;
2022-01-05 18:00:00;661.0027866626541;2000.0;;115.0;;0.35;;
2022-01-05 19:00:00;600.664010907013;2000.0;;115.0;;0.35;;
2022-01-05 20:00:00;544.4377502349324;2000.0;;115.0;;0.35;;
2022-01-05 21:00:00;496.1562029218197;2000.0;;115.0;;0.35;;
2022-01-05 22:00:00;459.110152229964;2000.0;;115.0;;0.35;;
2022-01-05 23:00:00;435.824704967243;2000.0;;115.0;;0.35;;
2022-01-06 00:00:00;427.88720963085575;2000.0;;115.0;;0.35;;
2022-01-06 01:00:00;435.8390812302073;2000.0;;115.0;;0.35;;
2022-01-06 02:00:00;459.1389047484964;2000.0;;115.0;;0.35;;
2022-01-06 03:00:00;496.1993316811284;2000.0;;115.0;;0.35;;
2022-01-06 04:00:00;544.4952552128295;2000.0;;115.0;;0.35;;
2022-01-06 05:00:00;600.7358920739144;2000.0;;115.0;;0.35;;
2022-01-06 06:00:00;661.0890439815797;2000.0;;115.0;;0.35;;
2022-01-06 07:00:00;721.4422556196087;2000.0;;115.0;;0.35;;
2022-01-06 08:00:00;777.6830716717535;2000.0;;115.0;;0.35;;
2022-01-06 09:00:00;825.9792938551191;2000.0;;115.0;;0.35;;
2022-01-06 10:00:00;863.0401388998664;2000.0;;115.0;;0.35;;
2022-01-06 11:00:00;886.3404999905065;2000.0;;115.0;;0.35;;
2022-01-06 12:00:00;894.2930286221678;2000.0;;115.0;;0.35;;
2022-01-06 13:00:00;886.3563097777114;2000.0;;115.0;;0.35;;
2022-01-06 14:00:00;863.0717584661427;2000.0;;115.0;;0.35;;
2022-01-06 15:00:00;826.0267231842003;2000.0;;115.0;;0.35;;
2022-01-06 16:00:00;777.7463107392388;2000.0;;115.0;;0.35;;
2022-01-06 17:00:00;721.5213043929638;2000.0;;115.0;;0.35;;
2022-01-06 18:00:00;661.1839024201374;2000.0;;115.0;;0.35;;
2022-01-06 19:00:00;600.8465601288739;2000.0;;115.0;;0.35;;
2022-01-06 20:00:00;544.6217328272566;2000.0;;115.0;;0.35;;
2022-01-06 21:00:00;496.3416187899554;2000.0;;115.0;;0.35;;
2022-01-06 22:00:00;459.2970012785224;2000.0;;115.0;;0.35;;
2022-01-06 23:00:00;436.0129871000976;2000.0;;115.0;;0.35;;
2022-01-07 00:00:00;428.0769247511429;2000.0;;115.0;;0.35;;
2022-01-07 01:00:00;436.0302292403263;2000.0;;115.0;;0.35;;
2022-01-07 02:00:00;459.3314855501094;2000.0;;115.0;;0.35;;
2022-01-07 03:00:00;496.3933451751601;2000.0;;115.0;;0.35;;
2022-01-07 04:00:00;544.6907012994676;2000.0;;115.0;;0.35;;
2022-01-07 05:00:00;600.93277065261;2000.0;;115.0;;0.35;;
2022-01-07 06:00:00;661.2873549510466;2000.0;;115.0;;0.35;;
2022-01-07 07:00:00;721.6419988778239;2000.0;;115.0;;0.35;;
2022-01-07 08:00:00;777.8842471159572;2000.0;;115.0;;0.35;;
2022-01-07 09:00:00;826.1819013818144;2000.0;;115.0;;0.35;;
2022-01-07 10:00:00;863.2441784048198;2000.0;;115.0;;0.35;;
2022-01-07 11:00:00;886.545971368748;2000.0;;115.0;;0.35;;
2022-01-07 12:00:00;894.4999317679906;2000.0;;115.0;;0.35;;
2022-01-07 13:00:00;886.5646445846724;2000.0;;115.0;;0.35;;
2022-01-07 14:00:00;863.2815248270618;2000.0;;115.0;;0.35;;
2022-01-07 15:00:00;826.2379209911609;2000.0;;115.0;;0.35;;
2022-01-07 16:00:00;777.9589398835883;2000.0;;115.0;;0.35;;
2022-01-07 17:00:00;721.735364765313;2000.0;;115.0;;0.35;;
2022-01-07 18:00:00;661.3993939103609;2000.0;;115.0;;0.35;;
2022-01-07 19:00:00;601.0634826261099;2000.0;;115.0;;0.35;;
2022-01-07 20:00:00;544.8400862199072;2000.0;;115.0;;0.35;;
2022-01-07 21:00:00;496.5614029656866;2000.0;;115.0;;0.35;;
2022-01-07 22:00:00;459.5182161242639;2000.0;;115.0;;0.35;;
2022-01-07 23:00:00;436.2356325020434;2000.0;;115.0;;0.35;;
2022-01-08 00:00:00;428.301000594751;2000.0;;115.0;;0.35;;
2022-01-08 01:00:00;436.2557354103183;2000.0;;115.0;;0.35;;
2022-01-08 02:00:00;459.5584219304716;2000.0;;115.0;;0.35;;
2022-01-08 03:00:00;496.62171164914287;2000.0;;115.0;;0.35;;
2022-01-08 04:00:00;544.9204977495857;2000.0;;115.0;;0.35;;
2022-01-08 05:00:00;601.1639969606421;2000.0;;115.0;;0.35;;
2022-01-08 06:00:00;661.5200109980361;2000.0;;115.0;;0.35;;
2022-01-08 07:00:00;721.8760845440786;2000.0;;115.0;;0.35;;
2022-01-08 08:00:00;778.1197622810496;2000.0;;115.0;;0.35;;
2022-01-08 09:00:00;826.4188459245812;2000.0;;115.0;;0.35;;
2022-01-08 10:00:00;863.4825522033628;2000.0;;115.0;;0.35;;
2022-01-08 11:00:00;886.7857743004332;2000.0;;115.0;;0.35;;
2022-01-08 12:00:00;894.7411637094491;2000.0;;115.0;;0.35;;
2022-01-08 13:00:00;886.8073054117998;2000.0;;115.0;;0.35;;
2022-01-08 14:00:00;863.5256144150192;2000.0;;115.0;;0.35;;
2022-01-08 15:00:00;826.4834392143739;2000.0;;115.0;;0.35;;
2022-01-08 16:00:00;778.2058866157477;2000.0;;115.0;;0.35;;
2022-01-08 17:00:00;721.9837398793743;2000.0;;115.0;;0.35;;
2022-01-08 18:00:00;661.6491972785453;2000.0;;115.0;;0.35;;
2022-01-08 19:00:00;601.3147141199037;2000.0;;115.0;;0.35;;
2022-01-08 20:00:00;545.0927457100616;2000.0;;115.0;;0.35;;
2022-01-08 21:00:00;496.8154903222187;2000.0;;115.0;;0.35;;
2022-01-08 22:00:00;459.77373121645576;2000.0;;115.0;;0.35;;
2022-01-08 23:00:00;436.4925751984428;2000.0;;115.0;;0.35;;
2022-01-09 00:00:00;428.5593707631713;2000.0;;115.0;;0.35;;
2022-01-09 01:00:00;436.5155329178384;2000.0;;115.0;;0.35;;
2022-01-09 02:00:00;459.8196466434361;2000.0;;115.0;;0.35;;
2022-01-09 03:00:00;496.8843634331621;2000.0;;115.0;;0.35;;
